Poster,Pre-Comment,Comment,Label
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,"Các bác search ""calculator"" là ra nha, chủ thớt méo hướng dẫn anh em gì :))",1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,Chiu,1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,Kỷ lục mới. 🐧,1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,"Hồi cấp hai học tin có cái phần mềm tập gõ số với chữ, nghịch nhiều quá thành ra nhớ đc 45 chữ số pi đến tận bây giờ :v",1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare","['Hồi cấp hai học tin có cái phần mềm tập gõ số với chữ, nghịch nhiều quá thành ra nhớ đc 45 chữ số pi đến tận bây giờ :v']",Nguyễn Huy Bách typing test :3,1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,Đua top cùng F12 nào,1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,Haiz,0
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,đua top,1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,3.14,1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,có game nào đưa đồng pi thành tiền ảo giá trị như bitcoin hông ta ? 🐧,1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,Tới số 29 bấm hụt :'(,0
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,game này làm mình mất kiên nhẫn wa' :((,1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,Chơi bằng bàn phím có khả khẩm hơn tí các bác ạ,1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,À mà cái đồng pi giờ ra sao rồi nhỉ các bác 🐧 hết quý 1 rồi,1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,"game này chơi lâu rùi, được 20 số thì phải",1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,"Cho mấy ông rảnh rỗi muốn thuộc để phá kỉ lục
http://www.geom.uiuc.edu/~huberty/math5337/groupe/digits.html",1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,nhớ nổi 3141592653589793 xong chèn vào mớ password thôi =))),1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,"mình đặt pass wifi là 3,14159265",1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,"3,1415",1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,Thuộc làu 32 số :3,1
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",,nhớ cái thời nhớ được 1000 :v,0
"Quoc VietJ2TEAM Community
11 tháng 3 lúc 15:40 ·
Game nhớ số PI. Ae try hard xem nhớ đc bao nhiêu số sau số PI. Post score ae lên nhé.
Search số PI trên google là ra. Hoặc caculator.
#J2teamshare",['nhớ cái thời nhớ được 1000 :v'],Đào Hiệp vl đỉnh,1
