Poster,Pre-Comment,Comment,Label
"Văn LậpJ2TEAM Community
5 giờ ·
HƯỚNG DẪN TẠO FOLDER, NHƯNG MÀ NÓ LẠ LẮM....

Link : https://www.youtube.com/watch?v=l6Y6yDkLAEc
#J2team_Relax","['cái đó còn ít view hơn cái này :D', 'Quốc Việt thế còn cái ghế màu cam thì phải làm sao bác? Please làm 1 video với cái ghế màu cam', 'Quốc Việt thế còn cái ghế màu cam thì phải làm sao bác? Please làm 1 video với cái ghế màu cam', 'Quốc Việt cái này là nguyên 1 project nghệ thuật kinh dị ấy bác. Mọi ng đa số chỉ chú tâm vô cái clip này vì title nó mắc cười chứ bác xem nguyên channel sẽ thấy kể về 1 người tâm thần thích làm content tutorial đăng youtube, những clip ổng đăng lâu lâu chứ những thứ lạ như đang quay thì có người đập cửa đùng đùng liên tục mà ổng ko quan tâm vẫn quay, rồi tới ổng sợ hãi gì đó khiến ổng làm tut hướng dẫn cách trốn dưới gầm giường, dần dần ổng càng đi theo hướng tự hại bản thân như cắt tay chảy máu khi đang quay làm tut nhưng vẫn tiếp tục làm để máu chảy, đập phá nhà rồi bị đuổi ra khỏi nhà, thành vô gia cư. Ổng vẫn tiếp tục làm tut trong rường, cơ thể tay chân máu me bầm dập chạy vòng vòng rừng quay video tutorial. Thậm chí còn bị bắt cóc nữa. Nói chung là xem thấy ảo lắm.', 'Quốc Việt thế còn cái ghế màu cam thì phải làm sao bác? Please làm 1 video với cái ghế màu cam', 'Quốc Việt cái này là nguyên 1 project nghệ thuật kinh dị ấy bác. Mọi ng đa số chỉ chú tâm vô cái clip này vì title nó mắc cười chứ bác xem nguyên channel sẽ thấy kể về 1 người tâm thần thích làm content tutorial đăng youtube, những clip ổng đăng lâu lâu chứ những thứ lạ như đang quay thì có người đập cửa đùng đùng liên tục mà ổng ko quan tâm vẫn quay, rồi tới ổng sợ hãi gì đó khiến ổng làm tut hướng dẫn cách trốn dưới gầm giường, dần dần ổng càng đi theo hướng tự hại bản thân như cắt tay chảy máu khi đang quay làm tut nhưng vẫn tiếp tục làm để máu chảy, đập phá nhà rồi bị đuổi ra khỏi nhà, thành vô gia cư. Ổng vẫn tiếp tục làm tut trong rường, cơ thể tay chân máu me bầm dập chạy vòng vòng rừng quay video tutorial. Thậm chí còn bị bắt cóc nữa. Nói chung là xem thấy ảo lắm.', 'Quốc Việt Thế các màu khác phải làm sao. Cái ghế màu đỏ của em nằm được 1 tháng rồi.']","Quốc Việt cái này là nguyên 1 project nghệ thuật kinh dị ấy bác. Mọi ng đa số chỉ chú tâm vô cái clip này vì title nó mắc cười chứ bác xem nguyên channel sẽ thấy kể về 1 người tâm thần thích làm content tutorial đăng youtube, những clip ổng đăng lâu lâu chứ những thứ lạ như đang quay thì có người đập cửa đùng đùng liên tục mà ổng ko quan tâm vẫn quay, rồi tới ổng sợ hãi gì đó khiến ổng làm tut hướng dẫn cách trốn dưới gầm giường, dần dần ổng càng đi theo hướng tự hại bản thân như cắt tay chảy máu khi đang quay làm tut nhưng vẫn tiếp tục làm để máu chảy, đập phá nhà rồi bị đuổi ra khỏi nhà, thành vô gia cư. Ổng vẫn tiếp tục làm tut trong rường, cơ thể tay chân máu me bầm dập chạy vòng vòng rừng quay video tutorial. Thậm chí còn bị bắt cóc nữa. Nói chung là xem thấy ảo lắm.",0
"Văn LậpJ2TEAM Community
5 giờ ·
HƯỚNG DẪN TẠO FOLDER, NHƯNG MÀ NÓ LẠ LẮM....

Link : https://www.youtube.com/watch?v=l6Y6yDkLAEc
#J2team_Relax","['cái đó còn ít view hơn cái này :D', 'Quốc Việt thế còn cái ghế màu cam thì phải làm sao bác? Please làm 1 video với cái ghế màu cam', 'Quốc Việt thế còn cái ghế màu cam thì phải làm sao bác? Please làm 1 video với cái ghế màu cam', 'Quốc Việt cái này là nguyên 1 project nghệ thuật kinh dị ấy bác. Mọi ng đa số chỉ chú tâm vô cái clip này vì title nó mắc cười chứ bác xem nguyên channel sẽ thấy kể về 1 người tâm thần thích làm content tutorial đăng youtube, những clip ổng đăng lâu lâu chứ những thứ lạ như đang quay thì có người đập cửa đùng đùng liên tục mà ổng ko quan tâm vẫn quay, rồi tới ổng sợ hãi gì đó khiến ổng làm tut hướng dẫn cách trốn dưới gầm giường, dần dần ổng càng đi theo hướng tự hại bản thân như cắt tay chảy máu khi đang quay làm tut nhưng vẫn tiếp tục làm để máu chảy, đập phá nhà rồi bị đuổi ra khỏi nhà, thành vô gia cư. Ổng vẫn tiếp tục làm tut trong rường, cơ thể tay chân máu me bầm dập chạy vòng vòng rừng quay video tutorial. Thậm chí còn bị bắt cóc nữa. Nói chung là xem thấy ảo lắm.', 'Quốc Việt thế còn cái ghế màu cam thì phải làm sao bác? Please làm 1 video với cái ghế màu cam', 'Quốc Việt cái này là nguyên 1 project nghệ thuật kinh dị ấy bác. Mọi ng đa số chỉ chú tâm vô cái clip này vì title nó mắc cười chứ bác xem nguyên channel sẽ thấy kể về 1 người tâm thần thích làm content tutorial đăng youtube, những clip ổng đăng lâu lâu chứ những thứ lạ như đang quay thì có người đập cửa đùng đùng liên tục mà ổng ko quan tâm vẫn quay, rồi tới ổng sợ hãi gì đó khiến ổng làm tut hướng dẫn cách trốn dưới gầm giường, dần dần ổng càng đi theo hướng tự hại bản thân như cắt tay chảy máu khi đang quay làm tut nhưng vẫn tiếp tục làm để máu chảy, đập phá nhà rồi bị đuổi ra khỏi nhà, thành vô gia cư. Ổng vẫn tiếp tục làm tut trong rường, cơ thể tay chân máu me bầm dập chạy vòng vòng rừng quay video tutorial. Thậm chí còn bị bắt cóc nữa. Nói chung là xem thấy ảo lắm.', 'Quốc Việt Thế các màu khác phải làm sao. Cái ghế màu đỏ của em nằm được 1 tháng rồi.']",Quốc Việt Thế các màu khác phải làm sao. Cái ghế màu đỏ của em nằm được 1 tháng rồi.,0
"Văn LậpJ2TEAM Community
5 giờ ·
HƯỚNG DẪN TẠO FOLDER, NHƯNG MÀ NÓ LẠ LẮM....

Link : https://www.youtube.com/watch?v=l6Y6yDkLAEc
#J2team_Relax","['cái đó còn ít view hơn cái này :D', 'Quốc Việt thế còn cái ghế màu cam thì phải làm sao bác? Please làm 1 video với cái ghế màu cam', 'Quốc Việt thế còn cái ghế màu cam thì phải làm sao bác? Please làm 1 video với cái ghế màu cam', 'Quốc Việt cái này là nguyên 1 project nghệ thuật kinh dị ấy bác. Mọi ng đa số chỉ chú tâm vô cái clip này vì title nó mắc cười chứ bác xem nguyên channel sẽ thấy kể về 1 người tâm thần thích làm content tutorial đăng youtube, những clip ổng đăng lâu lâu chứ những thứ lạ như đang quay thì có người đập cửa đùng đùng liên tục mà ổng ko quan tâm vẫn quay, rồi tới ổng sợ hãi gì đó khiến ổng làm tut hướng dẫn cách trốn dưới gầm giường, dần dần ổng càng đi theo hướng tự hại bản thân như cắt tay chảy máu khi đang quay làm tut nhưng vẫn tiếp tục làm để máu chảy, đập phá nhà rồi bị đuổi ra khỏi nhà, thành vô gia cư. Ổng vẫn tiếp tục làm tut trong rường, cơ thể tay chân máu me bầm dập chạy vòng vòng rừng quay video tutorial. Thậm chí còn bị bắt cóc nữa. Nói chung là xem thấy ảo lắm.', 'Quốc Việt thế còn cái ghế màu cam thì phải làm sao bác? Please làm 1 video với cái ghế màu cam', 'Quốc Việt cái này là nguyên 1 project nghệ thuật kinh dị ấy bác. Mọi ng đa số chỉ chú tâm vô cái clip này vì title nó mắc cười chứ bác xem nguyên channel sẽ thấy kể về 1 người tâm thần thích làm content tutorial đăng youtube, những clip ổng đăng lâu lâu chứ những thứ lạ như đang quay thì có người đập cửa đùng đùng liên tục mà ổng ko quan tâm vẫn quay, rồi tới ổng sợ hãi gì đó khiến ổng làm tut hướng dẫn cách trốn dưới gầm giường, dần dần ổng càng đi theo hướng tự hại bản thân như cắt tay chảy máu khi đang quay làm tut nhưng vẫn tiếp tục làm để máu chảy, đập phá nhà rồi bị đuổi ra khỏi nhà, thành vô gia cư. Ổng vẫn tiếp tục làm tut trong rường, cơ thể tay chân máu me bầm dập chạy vòng vòng rừng quay video tutorial. Thậm chí còn bị bắt cóc nữa. Nói chung là xem thấy ảo lắm.', 'Quốc Việt Thế các màu khác phải làm sao. Cái ghế màu đỏ của em nằm được 1 tháng rồi.']",Công Minh có giải đáp đây bạn =)),0
"Văn LậpJ2TEAM Community
5 giờ ·
HƯỚNG DẪN TẠO FOLDER, NHƯNG MÀ NÓ LẠ LẮM....

Link : https://www.youtube.com/watch?v=l6Y6yDkLAEc
#J2team_Relax",,🤣,0
"Văn LậpJ2TEAM Community
5 giờ ·
HƯỚNG DẪN TẠO FOLDER, NHƯNG MÀ NÓ LẠ LẮM....

Link : https://www.youtube.com/watch?v=l6Y6yDkLAEc
#J2team_Relax",['🤣'],Mới bước tạo folder đã thế thôi ra trả máy 🤣,1
"Văn LậpJ2TEAM Community
5 giờ ·
HƯỚNG DẪN TẠO FOLDER, NHƯNG MÀ NÓ LẠ LẮM....

Link : https://www.youtube.com/watch?v=l6Y6yDkLAEc
#J2team_Relax",,tạo folder mà 2h. kịch bản kiểu gì thế,1
"Văn LậpJ2TEAM Community
5 giờ ·
HƯỚNG DẪN TẠO FOLDER, NHƯNG MÀ NÓ LẠ LẮM....

Link : https://www.youtube.com/watch?v=l6Y6yDkLAEc
#J2team_Relax",,"Vl 2 tiếng à, vậy là đó giờ mình làm sao à =))))",0
"Văn LậpJ2TEAM Community
5 giờ ·
HƯỚNG DẪN TẠO FOLDER, NHƯNG MÀ NÓ LẠ LẮM....

Link : https://www.youtube.com/watch?v=l6Y6yDkLAEc
#J2team_Relax",,"bác có video hướng dẫn tạo ở win 11 không <("")",0
"Văn LậpJ2TEAM Community
5 giờ ·
HƯỚNG DẪN TẠO FOLDER, NHƯNG MÀ NÓ LẠ LẮM....

Link : https://www.youtube.com/watch?v=l6Y6yDkLAEc
#J2team_Relax",,học xong mốt ra xin việc có khi có job về chuyên tạo folder 1 cách master :3 lương chắc chục củ :v,1
"Văn LậpJ2TEAM Community
5 giờ ·
HƯỚNG DẪN TẠO FOLDER, NHƯNG MÀ NÓ LẠ LẮM....

Link : https://www.youtube.com/watch?v=l6Y6yDkLAEc
#J2team_Relax",,Nguyễn Cường Huy,0
"Văn LậpJ2TEAM Community
5 giờ ·
HƯỚNG DẪN TẠO FOLDER, NHƯNG MÀ NÓ LẠ LẮM....

Link : https://www.youtube.com/watch?v=l6Y6yDkLAEc
#J2team_Relax","['Nguyễn Cường Huy', 'Kydra Long cái đ gì đó', 'Kydra Long cái đ gì đó', 'Nguyễn Cường Huy dưới cmt nữa kìa']",Kydra Long cái đ gì đó,0
"Văn LậpJ2TEAM Community
5 giờ ·
HƯỚNG DẪN TẠO FOLDER, NHƯNG MÀ NÓ LẠ LẮM....

Link : https://www.youtube.com/watch?v=l6Y6yDkLAEc
#J2team_Relax","['Nguyễn Cường Huy', 'Kydra Long cái đ gì đó', 'Kydra Long cái đ gì đó', 'Nguyễn Cường Huy dưới cmt nữa kìa']",Nguyễn Cường Huy dưới cmt nữa kìa,0
