Poster,Pre-Comment,Comment,Label
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security","['Cty thì nên dùng phần mềm nào các bác ơi, em có khoảng 100 máy, mà trước giờ k để ý lắm giờ muốn cài', 'Vũ Văn Thiên kaspersky free mình nghĩ cũng ăn đc nó', 'Vũ Văn Thiên kaspersky free mình nghĩ cũng ăn đc nó', 'hoặc trial reset', 'Vũ Văn Thiên kaspersky free mình nghĩ cũng ăn đc nó', 'hoặc trial reset', 'Em muốn xài bản quyền luôn ấy ạ cho an tâm chứ đi reset từng máy cũng ối giời ơi', 'Vũ Văn Thiên kaspersky free mình nghĩ cũng ăn đc nó', 'hoặc trial reset', 'Em muốn xài bản quyền luôn ấy ạ cho an tâm chứ đi reset từng máy cũng ối giời ơi', 'thế xài bản free']",Vũ Văn Thiên malwarebytes business,1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,Gọi tên em idol ơi 🥲,0
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,"2 năm trước cài tool gunny có cái qc64.exe cũng đào coin. Sợ quá tải bkav xong bật task manager lên thấy con qc64 với bkav ở cạnh nhau, sợ x2
Ps: tải avast về fix được để chơi tiếp, và avast chặn theo realtime luôn nên chỉ cần tắt nofi avast là chiến thoải mái",1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,Tùng idol đây rồi 😘,0
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,"Mình toàn dùng malwarebytes trảm :Đ,mình gặp con này trên VPS nhưng không biết xử lí thế nào,install malwarebytes trảm ẻm.",1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,"Dạo này mấy con mã độc cryptocurrency minning đâu cũng thấy, tối qua mới xử lý một cái server centos7 bị dính.",1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security","['Dạo này mấy con mã độc cryptocurrency minning đâu cũng thấy, tối qua mới xử lý một cái server centos7 bị dính.']",Đinh Văn Mạnh coin đang lên mạnh mà e,1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,đúng idol của mình giỏi thật,0
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",['đúng idol của mình giỏi thật'],cc,0
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,nó giống với phương thức tần công bằng file video.exe trước đây,1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",['nó giống với phương thức tần công bằng file video.exe trước đây'],Dang Thai chắc là 1 thôi ạ,1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,thật ra Windows security cũng đã nhận diện đc con này rồi ạ,1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,Đúng là đẹp trai siêu cấp vip pro hihi,0
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security","['Đúng là đẹp trai siêu cấp vip pro hihi', 'cc nè']",cc nè,0
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security","['Đúng là đẹp trai siêu cấp vip pro hihi', 'cc nè']",Đặng Thanh Tùng đâu cho e xin 1 con,o
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,"wait , bác có phải là ng dịch rom miui k nhỉ ?",0
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security","['wait , bác có phải là ng dịch rom miui k nhỉ ?']",Nguyễn Trường Khả e k nhé,0
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,Decompile như bác là dùng được cho mỗi AutoIT thôi à,1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security","['Decompile như bác là dùng được cho mỗi AutoIT thôi à', 'Trần Đình Khánh Dương mỗi ngôn ngữ có cách decompile riêng, bạn chịu khó google còn cách này chỉ dành cho autoit', 'Trần Đình Khánh Dương mỗi ngôn ngữ có cách decompile riêng, bạn chịu khó google còn cách này chỉ dành cho autoit', 'Mà sao boss Tuấn biết con này code bằng AutoIT nhỉ']","Trần Đình Khánh Dương mỗi ngôn ngữ có cách decompile riêng, bạn chịu khó google còn cách này chỉ dành cho autoit",1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security","['Decompile như bác là dùng được cho mỗi AutoIT thôi à', 'Trần Đình Khánh Dương mỗi ngôn ngữ có cách decompile riêng, bạn chịu khó google còn cách này chỉ dành cho autoit', 'Trần Đình Khánh Dương mỗi ngôn ngữ có cách decompile riêng, bạn chịu khó google còn cách này chỉ dành cho autoit', 'Mà sao boss Tuấn biết con này code bằng AutoIT nhỉ']",Mà sao boss Tuấn biết con này code bằng AutoIT nhỉ,1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security","['Decompile như bác là dùng được cho mỗi AutoIT thôi à', 'Trần Đình Khánh Dương mỗi ngôn ngữ có cách decompile riêng, bạn chịu khó google còn cách này chỉ dành cho autoit', 'Trần Đình Khánh Dương mỗi ngôn ngữ có cách decompile riêng, bạn chịu khó google còn cách này chỉ dành cho autoit', 'Mà sao boss Tuấn biết con này code bằng AutoIT nhỉ']","Trần Đình Khánh Dương có tool để check xem file exe code bằng gì mà bạn (nếu file không bị obfuscate), bạn google detectiteasy nhé",1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,"Thử để Malwarebytes xem, con trojan này chắc nó diệt đc.",1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,"mình thấy dạo này chơi game máy mình lag hơn so với đợt trước, máy có cày McAfee nhưng quét ko ra con virus malware nào, ổ C tăng dung lượng bất thường mặc dù mình không cài quá nhiều phần mềm.. liệu có cách nào để tìm ra nguyên nhân ko m.n?",1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,có thể nhưng con virut này đều là một người,1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,có cách nào check chrome của mình có đang bị đào bitcoin ko nhỉ ae ? mình mở chrome mà để lâu lâu k tắt cpu nó toàn nhảy 90% kinh vãi,1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",['có cách nào check chrome của mình có đang bị đào bitcoin ko nhỉ ae ? mình mở chrome mà để lâu lâu k tắt cpu nó toàn nhảy 90% kinh vãi'],"Khổ d*m thì bác thử xem từng process, bật cả wireshark lên xem nội dung các gói tin xem có gì hay ho không 😂",1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,Cái autoit hay để làm virus vl,1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,Bùi Tuấn Dũng,0
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,ơ kìa AutoIt,1
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,Lại đào tiền ảo,0
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",,Khổng,0
"Chia sẻ phân tích nhanh về chú Trojan ProfileVisitor mà Mạnh Tuấn đã cảnh báo
Kiến thức và khả năng hạn hẹp nên mình vọc sơ những gì có thể. Anh em có gì hay ho cùng chia sẻ luôn nha.
http://www.tungtata.net/2021/03/cung-phan-tich-ma-oc-profilevisitor-van.html
#j2team_security",['Khổng'],Chu Tuấn Kiệt đọc liệu có hiểu gì k nhỉ🥱,1
